paper_id,covidence_id,title,authors,resolved_source_category,resolved_source_subtype,ready_text_json_path,ready_source_kind,ready_text_mode,ready_source_detail,ready_source_input_path,source_text_json_path,llm_candidate_json_path,llm_trimmed_json_path,gold_json_path,ready_start_line_global_index,ready_end_line_global_index_exclusive,llm_trim_status,llm_validation_passed,llm_validation_reason,ready_reason,published_at_utc
6444,6444,Clinical spectrum of stiff person syndrome associated with glutamic acid decarboxylase antibodies,"Memon, A.; Rathnam, A.; Zaman, I.; Sripathi, N.",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\6444.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\6444.json,data\extraction_json\text\6444.json,,,,,25,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:21.050987+00:00
6452,6452,SILENT MULTILEVEL VERTEBRAL FRACTURES IN A SEVERE CASE OF GLYCINE RECEPTOR ANTIBODY-POSITIVE PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY AND MYOCLONUS (PERM),"Min, M.; Liu, H.; Silberstein, P.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6452.json,source_text_passthrough,full_text_passthrough,candidate_not_needed,data\extraction_json\text\6452.json,data\extraction_json\text\6452.json,,,,11,92,,,,Document does not look like a proceedings source.,2026-04-13T03:13:21.071641+00:00
6474,6474,Plasmapheresis in treatment of stiff-man syndrome with a negative anti-GAD antibody,"Svatova, J.; Machova, H.; Pitha, J.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6474.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6474.json,data\extraction_json\text\6474.json,data\extraction_json\text_trimmed_llm_candidates\6474.json,data\extraction_json\text_trimmed_llm\6474.json,,2716,2745,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.076537+00:00
6553,6553,Glycine receptor antibody-positive progressive encephalomyelitis with rigidity and myoclonus: A disease with variable clinical course,"Vanacker, P.; Peeters, E.; Schrooten, M.; Woodhall, M.; Vincent, A.; Vandenberghe, W.",conference_abstract,case_series_conference_abstract,data\extraction_json\text_proceedings_ready\6553.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\6553.json,data\extraction_json\text\6553.json,,,,24858,24868,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:21.320378+00:00
6615,6615,A Clinical Characterization of Stiff Person Syndrome Spectrum Disorders,"Wang, Y. J.; Tian, F.; Aljarallah, S.; Fitzgerald, K.; Newsome, S. D.",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\6615.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\6615.json,data\extraction_json\text\6615.json,,,,,38,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:21.332699+00:00
6639,6639,Severe refractory stiff-person syndrome responding to rituximab therapy,"Whetton, E.; Ealing, J.; Bruce, I.; McKee, D.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6639.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6639.json,data\extraction_json\text\6639.json,data\extraction_json\text_trimmed_llm_candidates\6639.json,data\extraction_json\text_trimmed_llm\6639.json,,24728,24771,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.336575+00:00
6680,6680,"Current clinical conditions of stiff-person syndrome in China, a national survey","Xiong, N.; Yang, J.; Liu, L.; Xiong, J.; Zhang, X.; Zhang, G.; Huang, J.; Wang, T.",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\6680.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6680.json,data\extraction_json\text\6680.json,data\extraction_json\text_trimmed_llm_candidates\6680.json,data\extraction_json\text_trimmed_llm\6680.json,,100,138,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.340289+00:00
6690,6690,Development of adenocarcinoma in stiff person syndrome (SPS) patients with anti-GAD antibodies: Report of 2 cases with SPS-specific antigens in their tumors,"Rakocevic, G.; Semino-Mora, C.; Dalakas, M. C.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6690.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6690.json,data\extraction_json\text\6690.json,data\extraction_json\text_trimmed_llm_candidates\6690.json,data\extraction_json\text_trimmed_llm\6690.json,,1833,1860,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.345812+00:00
6691,6691,Stiff person syndrome with cerebellar disease and epitope-specific anti-GAD antibodies,"Rakocevic, G.; Semino-Mora, C.; Raju, R.; Dalakas, M. C.",conference_abstract,case_series_conference_abstract,data\extraction_json\text_proceedings_ready\6691.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6691.json,data\extraction_json\text\6691.json,data\extraction_json\text_trimmed_llm_candidates\6691.json,data\extraction_json\text_trimmed_llm\6691.json,,66,95,trimmed_auto_llm_line_within_overshoot,true,ok,LLM selected a line inside the overshoot candidate as the abstract end.,2026-04-13T03:13:21.350150+00:00
6723,6723,"Stiff-Man Syndrome: Clinical Course, Treatments and Outcomes","Robinson, M. T.; Pittock, S. J.; Lennon, V. A.; Ahlskog, J. E.; McEvoy, K. M.; Matsumoto, J. Y.; McKeon, A.",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\6723.json,source_text_passthrough,full_text_passthrough,candidate_not_needed,data\extraction_json\text\6723.json,data\extraction_json\text\6723.json,,,,,108,,,,Document does not look like a proceedings source.,2026-04-13T03:13:21.359115+00:00
6726,6726,Parkinsonism related to progressive encephalomyelitis with rigidity and myoclonus,"Rodier, G.; Boulay, C.; Anheim, M.; Courtois, S.; Tranchant, C.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6726.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6726.json,data\extraction_json\text\6726.json,data\extraction_json\text_trimmed_llm_candidates\6726.json,data\extraction_json\text_trimmed_llm\6726.json,,372,410,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.362707+00:00
6732,6732,Sleep Abnormalities in Stiff Person Syndrome and Stiff Leg Syndrome: A Further Evidence of a Dysfunction of GABA-ergic Inhibitory System,"Rosati, A.; Bongiovanni, L. G.; Benedetti, M. D.; Vianello, M.; Giometto, B.; Padovani, A.",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\6732.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6732.json,data\extraction_json\text\6732.json,data\extraction_json\text_trimmed_llm_candidates\6732.json,data\extraction_json\text_trimmed_llm\6732.json,,21,58,trimmed_auto_llm_line_within_overshoot,true,ok,LLM selected a line inside the overshoot candidate as the abstract end.,2026-04-13T03:13:21.366166+00:00
6746,6746,Ophthalmoplegia and Downbeat Nystagmus in Stiff-Person Syndrome,"Rucker, J. C.; Szewka, A.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6746.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\6746.json,data\extraction_json\text\6746.json,,,,1,29,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:21.371570+00:00
6756,6756,NEUROLEPTIC MALIGNANT SYNDROME IN STIFF PERSON SYNDROME,"Sachdev, A.; Moussa, S.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6756.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6756.json,data\extraction_json\text\6756.json,data\extraction_json\text_trimmed_llm_candidates\6756.json,data\extraction_json\text_trimmed_llm\6756.json,,5545,5578,trimmed_auto_llm_line_within_overshoot,true,ok,LLM selected a line inside the overshoot candidate as the abstract end.,2026-04-13T03:13:21.376040+00:00
6796,6796,Clinical and cell biology analysis of stiff person syndrome with eye movement and cerebellar abnormalities. Evidence for degradation of sarcomeric cytoskeletal proteins,"Yakhno, N. N.; Golubeva, V. V.; Mozolevsky, Y. V.; Zinovyeva, O. E.; Katushkina, E. A.; Shenkman, B. S.; Chistiakov, I. N.; Podlubnaya, Z. A.; Vikhliantsev, I. M.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6796.json,llm_decision_rebuilt,trimmed_abstract,llm_decision_span,data\extraction_json\text\6796.json,data\extraction_json\text\6796.json,data\extraction_json\text_trimmed_llm_candidates\6796.json,data\extraction_json\text_trimmed_llm\6796.json,,955,989,trimmed_auto_llm_fallback_heuristic,false,overshoot_contains_resumed_body_after_page_noise,Published a rebuilt proceedings trim from the LLM-selected boundary to remove residual footer spillover.,2026-04-13T03:13:21.414814+00:00
6809,6809,Stiff person syndrome associated with Graves' disease and thymoma,"Yoon, S. S.; Hwang, K. J.; Woo, J. T.; Cho, S. S.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6809.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6809.json,data\extraction_json\text\6809.json,data\extraction_json\text_trimmed_llm_candidates\6809.json,data\extraction_json\text_trimmed_llm\6809.json,,24056,24082,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.419150+00:00
6899,6899,An unusual brainstem encephalitis associated with anti-glycine receptor antibodies: Clinicopathological description,Lux D.; Kumar G.; Webb T.; Bodi I.; Moran N.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\6899.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\6899.json,data\extraction_json\text\6899.json,data\extraction_json\text_trimmed_llm_candidates\6899.json,data\extraction_json\text_trimmed_llm\6899.json,,6978,7026,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.423176+00:00
7503,7503,Stiff-person spectrum disorders in Russia: A retrospective analysis of 20 cases,Seliverstov Y.U.; Ginzberg M.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\7503.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\7503.json,data\extraction_json\text\7503.json,data\extraction_json\text_trimmed_llm_candidates\7503.json,data\extraction_json\text_trimmed_llm\7503.json,,14617,14660,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.426877+00:00
7804,7804,A case of gad-generalized anxiety disorder or something more?,Pedowitz E.; Shin S.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\7804.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\7804.json,data\extraction_json\text\7804.json,data\extraction_json\text_trimmed_llm_candidates\7804.json,data\extraction_json\text_trimmed_llm\7804.json,,1209,1240,trimmed_auto_llm_line_within_overshoot,true,ok,LLM selected a line inside the overshoot candidate as the abstract end.,2026-04-13T03:13:21.492709+00:00
7916,7916,Paraneoplastic stiff person syndrome mimicking tetanus: A case series report and literature review,Madhani J.; Chapman K.; Cresswell S.; Gibson G.,conference_abstract,case_series_conference_abstract,data\extraction_json\text_proceedings_ready\7916.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\7916.json,data\extraction_json\text\7916.json,,,,4036,4058,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:21.518248+00:00
7992,7992,A case of hyperekplexia with positive antiglycine receptor antibodies: PERM syndrome,Contessa G.; De Mercanti S.; Sciolla R.; Iudicello M.; Clerico M.; Ferrero B.; Coletti Moja M.; Delfico L.; Franchino F.; Viglietta E.; Vincent A.; Durelli L.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\7992.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\7992.json,data\extraction_json\text\7992.json,data\extraction_json\text_trimmed_llm_candidates\7992.json,data\extraction_json\text_trimmed_llm\7992.json,,1748,1798,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.521836+00:00
8009,8009,Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome,Fil A.; Salci Y.; Armutlu K.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\8009.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\8009.json,data\extraction_json\text\8009.json,data\extraction_json\text_trimmed_llm_candidates\8009.json,data\extraction_json\text_trimmed_llm\8009.json,,102,132,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.525631+00:00
8088,8088,Follow-up in Stiff Person Syndrome with immunoglobulin treatment,Pablo M.J.; Bestue M.; Tamargo P.; Romero F.; Benavente I.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8088.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\8088.json,data\extraction_json\text\8088.json,,,,130,148,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:21.530768+00:00
8089,8089,Seizure in patients with anti-gad antibodies,Dave H.; Nei M.; Rakocevic G.; Mintzer S.; Sperling M.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\8089.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\8089.json,data\extraction_json\text\8089.json,data\extraction_json\text_trimmed_llm_candidates\8089.json,data\extraction_json\text_trimmed_llm\8089.json,,15592,15625,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.534136+00:00
8097,8097,Rehabilitation of stiff person syndrome presenting after laminectomy: A case report,Mathur R.; Bunning R.D.; Pineda C.G.; Rajaei N.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8097.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\8097.json,data\extraction_json\text\8097.json,,,,93,99,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:21.538777+00:00
8098,8098,Severe spasticity in a patient with stiff person syndrome: A case report,Patel R.; Finch M.; Khan A.; Velez K.A.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8098.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\8098.json,data\extraction_json\text\8098.json,,,,3,117,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:21.596414+00:00
8182,8182,Neurological syndromes associated with glutamic acid decarboxylase antibodies: A Brazilian series,Teive H.A.G.; Fernandes M.; Ferreira A.M.; Arruda W.O.; Lorenzoni P.; Munhoz R.P.; Carrilho P.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\8182.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\8182.json,data\extraction_json\text\8182.json,,,,4,132,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:21.625564+00:00
8194,8194,"Wobbly eyes, wobbly legs",Yap C.; Mollan S.P.; Sivaguru A.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8194.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\8194.json,data\extraction_json\text\8194.json,data\extraction_json\text_trimmed_llm_candidates\8194.json,data\extraction_json\text_trimmed_llm\8194.json,,2672,2689,trimmed_auto_llm_line_within_overshoot,true,ok,LLM selected a line inside the overshoot candidate as the abstract end.,2026-04-13T03:13:21.629065+00:00
8198,8198,Anti-glycine receptor antibody causing relapsing encephalitis with rigidity and myoclonus,Williams J.; O'Connell K.; O'Riordan S.; McGuigan C.; Connolly S.; Vincent A.; Hutchinson M.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8198.json,gold_manual,trimmed_abstract,active_gold_manifest,qa\trimming\gold_standard\papers\8198.json,data\extraction_json\text\8198.json,,,qa\trimming\gold_standard\papers\8198.json,24899,24937,,,,Published active manually checked gold-standard proceedings trim.,2026-04-13T03:13:21.632545+00:00
8223,8223,"Epilepsy, stiff person syndrome and anti-gad: A report of two cases",Boro A.; Weidenheim K.; Gomes W.; McGinley J.; Mariuma E.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8223.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\8223.json,data\extraction_json\text\8223.json,data\extraction_json\text_trimmed_llm_candidates\8223.json,data\extraction_json\text_trimmed_llm\8223.json,,1043,1065,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.635987+00:00
8296,8296,Intrathecal baclofen pump implantation in 2 cases of stiff-person syndrome,Bikmullin V.; Tolstyh A.; Rudenko V.,conference_abstract,case_series_conference_abstract,data\extraction_json\text_proceedings_ready\8296.json,llm_decision_rebuilt,trimmed_abstract,llm_decision_span,data\extraction_json\text\8296.json,data\extraction_json\text\8296.json,data\extraction_json\text_trimmed_llm_candidates\8296.json,data\extraction_json\text_trimmed_llm\8296.json,,1584,1622,trimmed_auto_llm_fallback_heuristic,false,overshoot_contains_resumed_body_after_page_noise,Published a rebuilt proceedings trim from the LLM-selected boundary to remove residual footer spillover.,2026-04-13T03:13:21.698544+00:00
8303,8303,Role of maintenance plasma exchange in stiff person syndrome-a case report,Morelli Z.M.; Dalton L.; Matevosyan K.; Sarode R.; Strunk M.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8303.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\8303.json,data\extraction_json\text\8303.json,data\extraction_json\text_trimmed_llm_candidates\8303.json,data\extraction_json\text_trimmed_llm\8303.json,,2161,2208,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:21.733056+00:00
8316,8316,Orthostatic tremor heralding the onset of stiff-person syndrome,Fabbri M.; Vetrugno R.; Antelmi E.; D'Angelo R.; Rinaldi R.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8316.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\8316.json,data\extraction_json\text\8316.json,,,,6,239,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.026729+00:00
8317,8317,Stiff man syndrome associated with breast cancer about 2 cases,Noutsa L.; Mbonda Chimi P.C.; Camara M.; Fogang Y.; Toure K.; Ndiaye M.; Diop A.G.; Ndiaye M.M.,conference_abstract,case_series_conference_abstract,data\extraction_json\text_proceedings_ready\8317.json,gold_manual,trimmed_abstract,active_gold_manifest,qa\trimming\gold_standard\papers\8317.json,data\extraction_json\text\8317.json,,,qa\trimming\gold_standard\papers\8317.json,106,132,,,,Published active manually checked gold-standard proceedings trim.,2026-04-13T03:13:22.031595+00:00
8330,8330,Rash decisions-dermatological manifestations preceding a progressive neurological syndrome,Doherty G.; Vincent A.; Cox A.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8330.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\8330.json,data\extraction_json\text\8330.json,,,,6,65,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.080884+00:00
8331,8331,The yield from testing voltage-gated potassium channel antibodies in patients with cramp,Ansel S.; Farrugia M.E.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\8331.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\8331.json,data\extraction_json\text\8331.json,,,,,60,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.097897+00:00
8335,8335,A case series of central and peripheral nervous system involvement in paraneoplastic syndromes,Richelli S.; Greco E.; Fabrizi G.M.; Cavallaro T.; Monaco S.; Ferrari S.,conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\8335.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\8335.json,data\extraction_json\text\8335.json,data\extraction_json\text_trimmed_llm_candidates\8335.json,data\extraction_json\text_trimmed_llm\8335.json,,5740,5807,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:22.101705+00:00
8339,8339,Stiff person syndrome with graves' disease: A rare association,Syed S.J.; Mahmoud K.H.; Chuquilin M.; Garcia-Touza M.,conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\8339.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\8339.json,data\extraction_json\text\8339.json,,,,26245,26252,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:22.533426+00:00
10801,10801,"Stiff Person Syndrom, a rare neurological disease in long-term care resident.","Bhatt, T; Medina-Walpole, A; Marshall, FJ",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\10801.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\10801.json,data\extraction_json\text\10801.json,data\extraction_json\text_trimmed_llm_candidates\10801.json,data\extraction_json\text_trimmed_llm\10801.json,,15202,15231,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:22.537039+00:00
11109,11109,High-dose intravenous immunoglobulin in the treatment elf patients with stiff person syndrome: a controlled study,"Dalakas, MC",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\11109.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\11109.json,data\extraction_json\text\11109.json,,,,484,492,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:22.545142+00:00
11193,11193,STIFF PERSON AND RELATED SYNDROMES: REVIEW OF 21 PATIENTS AND THEIR RESPONSE TO TREATMENT,"Thompson, J; Sadalage, G; Karim, A; Jacob, S",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\11193.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\11193.json,data\extraction_json\text\11193.json,,,,3,103,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.571346+00:00
11798,11798,"The Dilemma, Conversion Disorder or Stiff Person Syndrome, a Case Report","Jahan, Sultana",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\11798.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\11798.json,data\extraction_json\text\11798.json,,,,3,201,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.680899+00:00
11823,11823,Successful management of acute respiratory failure in a patient with stiff person syndrome and scoliosis,"Song, D.; Mudigonda, G.; Sithamraju, A.; Kulkarni, S.",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\11823.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\11823.json,data\extraction_json\text\11823.json,,,,,51,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.696744+00:00
11952,11952,Glutamic acid decarboxylase antibody-associated neurological syndromes: Clinical and antibody characteristics and therapy response.,"Madlener, Marie; Strippel, Christine; Thaler, Franziska S; Doppler, Kathrin; Wandinger, Klaus P; Lewerenz, Jan; Ringelstein, Marius; Roessling, Rosa; Menge, Til; Wickel, Jonathan; Kellingshaus, Christoph; Mues, Sigrid; Kraft, Andrea; Linsa, Andreas; Tauber, Simone C; Berg, Florian Then; Gerner, Stefan T; Paliantonis, Asterios; Finke, Alexander; Priller, Josef; Schirotzek, Ingo; Suse, Marie; Suhs, Kurt W; Urbanek, Christian; Senel, Makbule; Sommer, Claudia; Kuempfel, Tania; Pruess, Harald; Fink, Gereon R; Leypoldt, Frank; Melzer, Nico; Malter, Michael P",conference_abstract,group_conference_abstract,data\extraction_json\text_proceedings_ready\11952.json,legacy_trimmed,trimmed_abstract,text_trimmed,data\extraction_json\text_trimmed\11952.json,data\extraction_json\text\11952.json,,,,3,14,,,,Fell back to the legacy proceedings trim because no LLM-ready publication source was available.,2026-04-13T03:13:22.704460+00:00
12251,12251,Stiff limb syndrome: a case report,"Farhat, E; Zouari, M; Beyrouti, R; Ben Sassi, S; Hentati, F",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12251.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12251.json,data\extraction_json\text\12251.json,data\extraction_json\text_trimmed_llm_candidates\12251.json,data\extraction_json\text_trimmed_llm\12251.json,,38189,38220,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:22.709718+00:00
12270,12270,Rapid Onset Stiff Person Syndrome,"Neeley, B; Pawar, G; Tripathi, R",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12270.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12270.json,data\extraction_json\text\12270.json,data\extraction_json\text_trimmed_llm_candidates\12270.json,data\extraction_json\text_trimmed_llm\12270.json,,15065,15108,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:22.713278+00:00
12288,12288,MRI abnormalities in stiff person syndrome,"Seefried, S; Homola, G; Pham, M; Sommer, C",conference_abstract,conference_abstract_content_mismatch,data\extraction_json\text_proceedings_ready\12288.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12288.json,data\extraction_json\text\12288.json,data\extraction_json\text_trimmed_llm_candidates\12288.json,data\extraction_json\text_trimmed_llm\12288.json,,30113,30160,trimmed_auto_llm_candidate_exact,true,ok,LLM selected an existing end candidate as the exact abstract boundary.,2026-04-13T03:13:22.717105+00:00
12301,12301,Stiff Person Syndrome Presenting with Dystonia,"Gao, F",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12301.json,llm_validated,trimmed_abstract,text_trimmed_llm,data\extraction_json\text_trimmed_llm\12301.json,data\extraction_json\text\12301.json,data\extraction_json\text_trimmed_llm_candidates\12301.json,data\extraction_json\text_trimmed_llm\12301.json,,15306,15338,trimmed_auto_llm_line_within_overshoot,true,ok,LLM selected a line inside the overshoot candidate as the abstract end.,2026-04-13T03:13:22.720801+00:00
12322,12322,Celiac Disease With Concurrent Stiff Person Syndrome,"Hall, H; Zheng, XN; Chastant, W; Hutchings, J",conference_abstract,single_case_conference_abstract,data\extraction_json\text_proceedings_ready\12322.json,source_text_passthrough,full_text_passthrough,single_abstract_passthrough,data\extraction_json\text\12322.json,data\extraction_json\text\12322.json,,,,7,85,,,,Resolved conference abstract did not require proceedings trimming; published the source abstract text as-is.,2026-04-13T03:13:22.810307+00:00
